,CNation,CCity,Long,Lat,Potential,Wages,Potential_Mean,Wages_Mean,Name,CName,Img_Link,Ability,Age,Foot,Position,Caps_Goals,Length,Weight,Nation
7855,Argentina,Santiago del Estero (SE),37.1833,67.3667,57.0,3200.0,63.85049019607843,4496.703431372549,Rodrigo Sayavedra,Mitre (SdE),https://img.fminside.net/facesfm22/14147699.png,56.0,25.0,Left,Midfield,0 / 0,170,70,Argentina
7856,Argentina,Las Heras (MZ),-67.9919426,-38.9459031,57.0,3390.0,63.85049019607843,4496.703431372549,José Méndez,Huracán (Las Heras),https://img.fminside.net/facesfm22/14137665.png,56.0,28.0,Right,Striker,0 / 0,171,68,Argentina
7857,Argentina,Ciudad de Buenos Aires,-58.4370894,-34.6075682,59.0,3440.0,63.85049019607843,4496.703431372549,Sebastián Soto,Dep. Riestra,https://img.fminside.net/facesfm22/14131495.png,56.0,30.0,Right,Striker,0 / 0,174,66,Argentina
7858,Argentina,Mendoza (MZ),-108.15359057570254,25.36672725,64.0,2960.0,63.85049019607843,4496.703431372549,Tomás López,Gimnasia (Mendoza),https://img.fminside.net/facesfm22/14118125.png,56.0,23.0,Right,Defenders,0 / 0,182,85,Argentina
7859,Argentina,San Miguel de Tucumán (TU),-65.2038133,-26.8303703,60.0,1940.0,63.85049019607843,4496.703431372549,Matías Orihuela,Atlético Tucumán,https://img.fminside.net/facesfm22/14115264.png,56.0,29.0,Left,Midfield,0 / 0,178,69,Argentina
7860,Uruguay,Maldonado,-54.9582718,-34.9087162,64.0,220.0,65.76923076923077,1891.6483516483515,Tomás Conechny,Deportivo Maldonado,https://img.fminside.net/facesfm22/14096400.png,56.0,23.0,Left,Striker,0 / 0,171,69,Argentina
7861,Argentina,Quilmes (BA),-58.268868,-34.7303025,62.0,3680.0,63.85049019607843,4496.703431372549,Rafael Barrios,Quilmes,https://img.fminside.net/facesfm22/14083083.png,56.0,28.0,Right,Defenders,0 / 0,176,78,Argentina
7862,Argentina,Mar del Plata (BA),-57.5482703,-37.9977225,56.0,2390.0,63.85049019607843,4496.703431372549,Lautaro Rinaldi,Aldosivi,https://img.fminside.net/facesfm22/14078037.png,56.0,27.0,Right,Striker,0 / 0,181,78,Argentina
7863,Chile,Temuco,-72.590546,-38.7362611,60.0,930.0,64.38853503184713,2759.808917197452,Alan Alegre,Deportes Temuco,https://img.fminside.net/facesfm22/14076181.png,56.0,30.0,Right,Defenders,0 / 0,184,84,Argentina
7864,Colombia,Barranquilla,-74.8013085,10.9799669,60.0,4100.0,64.29281767955801,4448.839779005525,Dany Rosero,Junior FC,https://img.fminside.net/facesfm22/14064129.png,56.0,27.0,Right,Defenders,0 / 0,187,87,Colombia
7865,Argentina,Las Heras (MZ),-67.9919426,-38.9459031,58.0,2830.0,63.85049019607843,4496.703431372549,Bruno Nasta,Huracán (Las Heras),https://img.fminside.net/facesfm22/14043598.png,56.0,28.0,Right,Striker,0 / 0,188,85,Argentina
7866,Argentina,Quilmes (BA),-58.268868,-34.7303025,56.0,3410.0,63.85049019607843,4496.703431372549,Agustín García Basso,Quilmes,https://img.fminside.net/facesfm22/14039908.png,56.0,28.0,Left,Defenders,0 / 0,180,81,Argentina
7867,Argentina,Puerto Madryn (CT),37.1833,67.3667,57.0,3660.0,63.85049019607843,4496.703431372549,José Michelena,Deportivo Madryn,https://img.fminside.net/faces/default-2020.png,56.0,32.0,Left,Striker,0 / 0,169,69,Argentina
7868,Argentina,Ingeniero Maschwitz (BA),-58.7419971,-34.3876172,58.0,2480.0,63.85049019607843,4496.703431372549,Diego Medina,Dep. Armenio,https://img.fminside.net/facesfm22/14033260.png,56.0,29.0,Right,Striker,0 / 0,175,71,Argentina
7869,Argentina,Santiago del Estero (SE),37.1833,67.3667,56.0,2960.0,63.85049019607843,4496.703431372549,Juan Ignacio Alesa..,Mitre (SdE),https://img.fminside.net/facesfm22/14032835.png,56.0,32.0,Right,Midfield,0 / 0,170,71,Argentina
7870,Argentina,Quilmes (BA),-58.268868,-34.7303025,59.0,3030.0,63.85049019607843,4496.703431372549,David Drocco,Quilmes,https://img.fminside.net/facesfm22/14020850.png,56.0,32.0,Right,Striker,0 / 0,166,67,Argentina
7871,Argentina,Quilmes (BA),-58.268868,-34.7303025,60.0,3950.0,63.85049019607843,4496.703431372549,Facundo Silva,Quilmes,https://img.fminside.net/facesfm22/14019891.png,56.0,30.0,Right,Midfield,0 / 0,174,63,Argentina
7872,Argentina,San Juan (SJ),-68.5251802,-31.5370909,62.0,2760.0,63.85049019607843,4496.703431372549,Lucas Ceballos,Desamparados,https://img.fminside.net/facesfm22/14007759.png,56.0,34.0,Right,Midfield,0 / 0,167,67,Argentina
7873,Argentina,Avellaneda (BA),-58.3628061,-34.6648394,63.0,8440.0,63.85049019607843,4496.703431372549,Iván Pillud,Racing Club,https://img.fminside.net/facesfm22/14007669.png,56.0,35.0,Right,Defenders,5 / 0,179,77,Argentina
7874,Argentina,Isidro Casanova (BA),-58.5861609,-34.7047876,58.0,1680.0,63.85049019607843,4496.703431372549,Diego García,Alte. Brown,https://img.fminside.net/facesfm22/14006594.png,56.0,34.0,Right,Striker,0 / 0,179,77,Argentina
7875,Tunisia,Sousse,10.6405392,35.8288175,65.0,1140.0,62.8,3279.5,Malek Baayou,ES Sahel,https://img.fminside.net/faces/default-2020.png,56.0,22.0,Right,Midfield,2 / 0,177,0,Tunisia
7876,Egypt,Cairo,31.2357257,30.0443879,62.0,7380.0,64.0,8574.324324324325,Salah Mohsen,Al-Ahly,https://img.fminside.net/facesfm22/13202772.png,56.0,22.0,Right,Striker,3 / 1,183,0,Egypt
7877,Egypt,Alexandria,29.894378,31.199004,59.0,5630.0,64.0,8574.324324324325,Amr Gamal,Pharco,https://img.fminside.net/faces/default-2020.png,56.0,29.0,Right,Striker,19 / 3,181,70,Egypt
7878,Argentina,Avellaneda (BA),-58.3628061,-34.6648394,66.0,3150.0,63.85049019607843,4496.703431372549,Ayrton Costa,Independiente,https://img.fminside.net/facesfm22/2000011616.png,56.0,21.0,Left,Defenders,0 / 0,179,74,Argentina
7879,Switzerland,Zürich,8.5410422,47.3744489,61.0,2550.0,65.50887573964496,6619.408284023669,Dominik Schmid,Grasshopper Zürich,https://img.fminside.net/facesfm22/98041023.png,56.0,23.0,Left,Midfield,0 / 0,183,72,Switzerland
7880,Switzerland,Basel,7.5878261,47.5581077,59.0,5130.0,65.50887573964496,6619.408284023669,Andrea Padula,Basel,https://img.fminside.net/facesfm22/98040487.png,56.0,25.0,Right,Striker,0 / 0,183,73,Italy
7881,Switzerland,Sion,0.00822,43.73903,70.0,4650.0,65.50887573964496,6619.408284023669,Jan Bamert,Sion,https://img.fminside.net/facesfm22/98037876.png,56.0,23.0,Right,Defenders,0 / 0,183,76,Switzerland
7882,Switzerland,Zürich,8.5410422,47.3744489,60.0,2690.0,65.50887573964496,6619.408284023669,Mirlind Kryeziu,Zürich,https://img.fminside.net/facesfm22/98035048.png,56.0,24.0,Left,Defenders,0 / 0,196,96,Kosovo
7883,Switzerland,Zürich,8.5410422,47.3744489,63.0,3250.0,65.50887573964496,6619.408284023669,Nikola Gjorgjev,Grasshopper Zürich,https://img.fminside.net/facesfm22/98034468.png,56.0,23.0,Right,Striker,5 / 0,174,70,North Macedonia
7884,Switzerland,St. Gallen,9.3765878,47.4250593,58.0,3420.0,65.50887573964496,6619.408284023669,Nicolas Lüchinger,St. Gallen,https://img.fminside.net/facesfm22/98030154.png,56.0,26.0,Right,Defenders,0 / 0,174,68,Switzerland
7885,Switzerland,Thun,7.628086,46.7582827,59.0,3020.0,65.50887573964496,6619.408284023669,Miguel Castroman,Thun,https://img.fminside.net/facesfm22/98029088.png,56.0,26.0,Right,Midfield,0 / 0,175,70,Switzerland
7886,Switzerland,Sion,0.00822,43.73903,64.0,2710.0,65.50887573964496,6619.408284023669,Gaëtan Karlen,Sion,https://img.fminside.net/facesfm22/98009410.png,56.0,28.0,Right,Striker,0 / 0,188,0,Switzerland
7887,Poland,Gliwice,18.662347227971978,50.30113145,58.0,1760.0,61.940677966101696,3083.898305084746,Martin Konczkowski,Piast Gliwice,https://img.fminside.net/facesfm22/96027379.png,56.0,27.0,Right,Midfield,0 / 0,181,78,Poland
7888,Poland,Mielec,21.46313425491699,50.280247349999996,58.0,1770.0,61.940677966101696,3083.898305084746,Mateusz Mak,Stal Mielec,https://img.fminside.net/facesfm22/96016056.png,56.0,29.0,Right,Striker,0 / 0,176,68,Poland
7889,England,Bristol,-2.5790334025708415,51.47091115,65.0,1750.0,71.55578093306288,42233.71196754564,Cameron Pring,Bristol City,https://img.fminside.net/facesfm22/95034355.png,56.0,23.0,Left,Striker,0 / 0,178,65,England
7890,Netherlands,Groningen,6.5680077,53.2190652,80.0,3500.0,67.90942028985508,7040.579710144928,Paulos Abraham,FC Groningen,https://img.fminside.net/facesfm22/93122978.png,56.0,18.0,Right,Striker,0 / 0,178,63,Sweden
7891,Netherlands,Heerenveen,5.923148795038062,52.998474200000004,80.0,7500.0,67.90942028985508,7040.579710144928,Benjamin Nygren,sc Heerenveen,https://img.fminside.net/facesfm22/93104332.png,56.0,19.0,Left,Striker,0 / 0,182,69,Sweden
7892,Netherlands,Tilburg,5.066061908648313,51.585618749999995,65.0,2500.0,67.90942028985508,7040.579710144928,Max Svensson,Willem II,https://img.fminside.net/facesfm22/93087500.png,56.0,22.0,Right,Striker,0 / 0,176,68,Sweden
7893,Sweden,Göteborg,11.9670171,57.7072326,65.0,1960.0,63.56209150326797,2423.0065359477126,Leo Bengtsson,BK Häcken,https://img.fminside.net/facesfm22/93070985.png,56.0,23.0,Right,Striker,0 / 0,179,71,Sweden
7894,Sweden,Stockholm,18.0710935,59.3251172,69.0,1960.0,63.56209150326797,2423.0065359477126,Joel Asoro,Djurgårdens IF,https://img.fminside.net/facesfm22/93068387.png,56.0,22.0,Right,Striker,0 / 0,175,70,Sweden
7895,Sweden,Norrköping,16.1903511,58.5909124,60.0,1470.0,63.56209150326797,2423.0065359477126,Henrik Castegren,IFK Norrköping,https://img.fminside.net/facesfm22/93058103.png,56.0,25.0,Right,Midfield,0 / 0,185,62,Sweden
7896,Sweden,Halmstad,12.8574827,56.6739826,58.0,980.0,63.56209150326797,2423.0065359477126,Joel Allansson,Halmstads BK,https://img.fminside.net/facesfm22/93005744.png,56.0,28.0,Right,Midfield,2 / 0,174,71,Sweden
7897,Norway,Lillestrøm,11.0451526,59.9534148,59.0,1010.0,63.202312138728324,1663.8150289017342,Tom Pettersson,Lillestrøm,https://img.fminside.net/facesfm22/93000323.png,56.0,31.0,Left,Midfield,0 / 0,190,83,Sweden
7898,Germany,Aue,12.708984078483024,50.599558900000005,57.0,2880.0,68.02046783625731,22653.040935672514,John-Patrick Strauß,Erzgebirge Aue,https://img.fminside.net/facesfm22/92072098.png,56.0,25.0,Right,Midfield,12 / 2,177,70,Philippines
7899,Germany,Hannover,9.7385532,52.3744779,60.0,5000.0,68.02046783625731,22653.040935672514,Jannik Dehm,Hannover 96,https://img.fminside.net/facesfm22/92071611.png,56.0,25.0,Right,Defenders,0 / 0,181,73,Germany
7900,Germany,Kaiserslautern,7.7689951,49.4432174,62.0,3360.0,68.02046783625731,22653.040935672514,Hendrick Zuck,1. FC Kaiserslautern,https://img.fminside.net/facesfm22/92026524.png,56.0,30.0,Left,Striker,0 / 0,176,69,Germany
7901,Austria,Altach,9.6518728,47.3544962,57.0,1740.0,64.76119402985074,6071.3432835820895,Berkay Dabanli,Rheindorf Altach,https://img.fminside.net/facesfm22/92021563.png,56.0,30.0,Right,Defenders,0 / 0,190,88,Germany
7902,Germany,Rostock,12.1286127,54.0924445,63.0,3000.0,68.02046783625731,22653.040935672514,Thomas Meißner,Hansa Rostock,https://img.fminside.net/facesfm22/92021451.png,56.0,30.0,Right,Defenders,0 / 0,191,82,Germany
7903,Germany,Bremen,8.8071646,53.0758196,69.0,4950.0,68.02046783625731,22653.040935672514,Philipp Bargfrede,Werder Bremen,https://img.fminside.net/facesfm22/92012217.png,56.0,32.0,Right,Midfield,0 / 0,174,71,Germany
7904,Germany,Bielefeld,8.531007,52.0191005,63.0,3540.0,68.02046783625731,22653.040935672514,Fabian Kunze,Arminia Bielefeld,https://img.fminside.net/facesfm22/91182934.png,56.0,23.0,Right,Midfield,0 / 0,190,76,Germany
7905,Germany,Paderborn,8.764869778177559,51.71895955,62.0,1520.0,68.02046783625731,22653.040935672514,Maximilian Thalham..,SC Paderborn,https://img.fminside.net/facesfm22/91174816.png,56.0,23.0,Right,Midfield,0 / 0,192,82,Germany
7906,Germany,Bremen,8.8071646,53.0758196,63.0,4620.0,68.02046783625731,22653.040935672514,Niklas Schmidt,Werder Bremen,https://img.fminside.net/facesfm22/91144391.png,56.0,23.0,Right,Midfield,0 / 0,184,89,Germany
7907,Netherlands,Tilburg,5.066061908648313,51.585618749999995,62.0,3250.0,67.90942028985508,7040.579710144928,Görkem Saglam,Willem II,https://img.fminside.net/facesfm22/91143502.png,56.0,23.0,Right,Striker,0 / 0,178,72,Turkey
7908,Germany,Paderborn,8.764869778177559,51.71895955,63.0,4800.0,68.02046783625731,22653.040935672514,Fredéric Ananou,SC Paderborn,https://img.fminside.net/facesfm22/91139871.png,56.0,23.0,Right,Defenders,0 / 0,183,78,Germany
7909,Netherlands,Almere,5.2210432,52.3657098,61.0,1100.0,67.90942028985508,7040.579710144928,Jonas Arweiler,Almere City FC,https://img.fminside.net/facesfm22/91138201.png,56.0,24.0,Left,Striker,0 / 0,188,79,Germany
7910,Germany,München,11.5753822,48.1371079,61.0,3680.0,68.02046783625731,22653.040935672514,Stefan Lex,1860 München,https://img.fminside.net/facesfm22/91128701.png,56.0,31.0,Right,Striker,0 / 0,178,75,Germany
7911,Germany,Bremen,8.8071646,53.0758196,62.0,13000.0,68.02046783625731,22653.040935672514,Nicolai Rapp,Werder Bremen,https://img.fminside.net/facesfm22/91126324.png,56.0,24.0,Right,Midfield,0 / 0,186,81,Germany
7912,Netherlands,Almelo,6.66725277634109,52.3567956,58.0,2000.0,67.90942028985508,7040.579710144928,Sinan Bakis,Heracles,https://img.fminside.net/facesfm22/91126197.png,56.0,27.0,Right,Striker,0 / 0,186,80,Turkey
7913,Germany,Hamburg,10.000654,53.550341,59.0,3360.0,68.02046783625731,22653.040935672514,Max Dittgen,FC St Pauli,https://img.fminside.net/facesfm22/91108777.png,56.0,26.0,Left,Striker,0 / 0,182,77,Germany
7914,Germany,Hannover,9.7385532,52.3744779,59.0,7190.0,68.02046783625731,22653.040935672514,Sebastian Ernst,Hannover 96,https://img.fminside.net/facesfm22/91108587.png,56.0,26.0,Left,Striker,0 / 0,179,68,Germany
7915,Germany,Köln,6.959974,50.938361,60.0,5750.0,68.02046783625731,22653.040935672514,Daniel Buballa,Köln,https://img.fminside.net/facesfm22/91105812.png,56.0,31.0,Left,Defenders,0 / 0,187,79,Germany
7916,Germany,Bremen,8.8071646,53.0758196,59.0,2500.0,68.02046783625731,22653.040935672514,Christian Groß,Werder Bremen,https://img.fminside.net/facesfm22/91018467.png,56.0,32.0,Right,Midfield,0 / 0,182,75,Germany
7917,Germany,Dortmund,7.4652789,51.5142273,57.0,4800.0,68.02046783625731,22653.040935672514,Niklas Dams,Borussia Dortmund,https://img.fminside.net/facesfm22/91017778.png,56.0,31.0,Right,Midfield,0 / 0,184,77,Germany
7918,Germany,Saarbrücken,6.997495426501035,49.247108100000005,57.0,2400.0,68.02046783625731,22653.040935672514,Manuel Zeitz,Saarbrücken,https://img.fminside.net/facesfm22/91016944.png,56.0,30.0,Right,Midfield,0 / 0,180,74,Germany
7919,Germany,Duisburg,6.759562,51.434999,64.0,11930.0,68.02046783625731,22653.040935672514,Marvin Bakalorz,MSV Duisburg,https://img.fminside.net/facesfm22/91004133.png,56.0,31.0,Right,Midfield,0 / 0,180,76,Germany
7920,Germany,Osnabrück,8.047635,52.2719595,59.0,4950.0,68.02046783625731,22653.040935672514,Andrew Wooten,VfL Osnabrück,https://img.fminside.net/facesfm22/91003672.png,56.0,31.0,Right,Striker,1 / 0,186,85,United States
7921,Germany,Halle/Saale,11.9705452,51.4825041,58.0,3360.0,68.02046783625731,22653.040935672514,Marcel Titsch Rivero,Hallescher FC,https://img.fminside.net/facesfm22/91002691.png,56.0,31.0,Left,Midfield,0 / 0,182,76,Germany
7922,Brazil,Recife (PE),-34.8805879,-8.0650409,65.0,2220.0,66.51527777777778,6301.625,Iago Dias,Náutico,https://img.fminside.net/facesfm22/89054795.png,56.0,28.0,Right,Striker,0 / 0,175,74,Brazil
7923,Switzerland,Zürich,8.5410422,47.3744489,71.0,17550.0,65.50887573964496,6619.408284023669,Leonardo Campana,Grasshopper Zürich,https://img.fminside.net/facesfm22/86065934.png,56.0,20.0,Left,Striker,10 / 0,188,82,Ecuador
7924,Venezuela,Caracas,-66.9146017,10.506098,58.0,1120.0,63.666666666666664,950.0,Leonardo Flores,Caracas,https://img.fminside.net/facesfm22/86046564.png,56.0,25.0,Left,Midfield,0 / 0,176,69,Venezuela
7925,Netherlands,Utrecht,5.12768396945229,52.080985600000005,68.0,4000.0,67.90942028985508,7040.579710144928,Moussa Sylla,FC Utrecht,https://img.fminside.net/facesfm22/85145071.png,56.0,21.0,Right,Striker,0 / 0,181,70,France
7926,Belgium,Liège,5.5734203,50.6451381,63.0,3850.0,65.33440514469453,9041.575562700964,Youssef Maziz,Seraing United,https://img.fminside.net/facesfm22/85138194.png,56.0,22.0,Right,Striker,0 / 0,175,68,Morocco
7927,Spain,Madrid,-3.7035825,40.4167047,60.0,2310.0,71.26381909547739,29064.057788944723,Yacine Qasmi,Rayo Vallecano,https://img.fminside.net/facesfm22/85057309.png,56.0,30.0,Left,Striker,0 / 0,184,75,Morocco
7928,France,Caen,-0.3635615,49.1813403,61.0,4080.0,68.49810606060606,24544.280303030304,Anthony Gonçalves,SM Caen,https://img.fminside.net/facesfm22/85007087.png,56.0,35.0,Right,Midfield,0 / 0,178,79,France
7929,Portugal,Lisbon,-9.1365919,38.7077507,59.0,1750.0,66.94324324324324,6634.8378378378375,Nuno Borges,Casa Pia,https://img.fminside.net/facesfm22/84129145.png,56.0,33.0,Right,Midfield,6 / 0,184,77,Cape Verde Islands
7930,Cyprus,Nicosia,33.3638568,35.1748976,61.0,2290.0,62.80555555555556,3157.9166666666665,Benny,Doxa Katokopias,https://img.fminside.net/facesfm22/83148723.png,56.0,24.0,Right,Midfield,0 / 0,177,69,Portugal
7931,Portugal,Faro,-7.9351771,37.0162727,59.0,1500.0,66.94324324324324,6634.8378378378375,Claudio Falcão,SC Farense,https://img.fminside.net/facesfm22/83148722.png,56.0,26.0,Right,Midfield,0 / 0,185,75,Brazil
7932,Netherlands,Enschede,6.8940537,52.2209855,80.0,2000.0,67.90942028985508,7040.579710144928,Manfred Ugalde,FC Twente,https://img.fminside.net/facesfm22/80034923.png,56.0,19.0,Right,Striker,1 / 0,171,0,Costa Rica
7933,Uruguay,Montevideo,-56.1913095,-34.9058916,63.0,160.0,65.76923076923077,1891.6483516483515,Gastón Martirena,Liverpool FC,https://img.fminside.net/facesfm22/78104915.png,56.0,21.0,Right,Defenders,0 / 0,173,64,Uruguay
7934,Uruguay,Montevideo,-56.1913095,-34.9058916,80.0,530.0,65.76923076923077,1891.6483516483515,Alfonso Trezza,Nacional,https://img.fminside.net/facesfm22/78095734.png,56.0,21.0,Right,Striker,0 / 0,166,59,Uruguay
7935,Uruguay,Montevideo,-56.1913095,-34.9058916,61.0,130.0,65.76923076923077,1891.6483516483515,Gonzalo Andrada,CA Progreso,https://img.fminside.net/faces/default-2020.png,56.0,23.0,Right,Midfield,0 / 0,175,67,Uruguay
7936,Chile,Antofagasta,-70.3980033,-23.6463741,62.0,970.0,64.38853503184713,2759.808917197452,Agustín Ocampo,Deportes Antofagasta,https://img.fminside.net/facesfm22/78093878.png,56.0,23.0,Left,Striker,0 / 0,169,71,Uruguay
7937,Uruguay,Montevideo,-56.1913095,-34.9058916,65.0,1840.0,65.76923076923077,1891.6483516483515,Rodrigo Rivero,Wanderers,https://img.fminside.net/facesfm22/78075177.png,56.0,25.0,Left,Striker,0 / 0,172,68,Uruguay
7938,Bulgaria,Stara Zagora,25.6257479,42.4248111,59.0,710.0,62.857142857142854,3511.6071428571427,Alioune Fall,Beroe Stara Zagora,https://img.fminside.net/facesfm22/13115885.png,56.0,26.0,Right,Striker,0 / 0,182,74,Senegal
7939,Egypt,Giza,31.2118063,29.9870753,63.0,3080.0,64.0,8574.324324324325,Saleh Gomaa,Ceramica Cleopatra,https://img.fminside.net/facesfm22/12041448.png,56.0,27.0,Right,Midfield,15 / 0,175,72,Egypt
7940,Colombia,Neiva,-75.2891733,2.9263127,61.0,2640.0,64.29281767955801,4448.839779005525,Elvis González,Atlético Huila,https://img.fminside.net/facesfm22/8829411.png,56.0,39.0,Left,Defenders,3 / 0,174,70,Colombia
7941,Chile,La Serena,-71.2520253,-29.902631,75.0,1410.0,64.38853503184713,2759.808917197452,Matías Fernández,Deportes La Serena,https://img.fminside.net/facesfm22/8826119.png,56.0,35.0,Right,Midfield,71 / 14,178,72,Chile
7942,France,Grenoble,5.7357819,45.1875602,63.0,4070.0,68.49810606060606,24544.280303030304,Loïc Nestor,Grenoble Foot 38,https://img.fminside.net/facesfm22/8442419.png,56.0,32.0,Right,Defenders,7 / 1,179,70,Guadeloupe
7943,Italy,Cesena,12.2422442,44.136352,70.0,5020.0,69.73652694610779,26731.221556886227,Simone Missiroli,Cesena,https://img.fminside.net/facesfm22/7990082.png,56.0,35.0,Right,Midfield,0 / 0,191,74,Italy
7944,Uruguay,Montevideo,-56.1913095,-34.9058916,63.0,530.0,65.76923076923077,1891.6483516483515,Facundo Píriz,Nacional,https://img.fminside.net/facesfm22/78027218.png,56.0,31.0,Right,Midfield,0 / 0,187,81,Uruguay
7945,Uruguay,Montevideo,-56.1913095,-34.9058916,60.0,500.0,65.76923076923077,1891.6483516483515,Mario Risso,Nacional,https://img.fminside.net/facesfm22/78023195.png,56.0,33.0,Right,Defenders,0 / 0,195,80,Uruguay
7946,Peru,Lima,-77.0365256,-12.0621065,64.0,1460.0,61.5,1430.0,Christopher Olivares,Sporting Cristal,https://img.fminside.net/facesfm22/77048032.png,56.0,22.0,Right,Striker,0 / 0,188,80,Peru
7947,Peru,Lima,-77.0365256,-12.0621065,56.0,1380.0,61.5,1430.0,Alexis Cossío,Municipal,https://img.fminside.net/facesfm22/77032096.png,56.0,26.0,Left,Defenders,0 / 0,185,79,Peru
7948,Peru,Lima,-77.0365256,-12.0621065,57.0,500.0,61.5,1430.0,Jorge Bazán,Municipal,https://img.fminside.net/facesfm22/77014647.png,56.0,30.0,Right,Striker,0 / 0,175,69,Peru
7949,Colombia,Manizales,-75.5066661,5.0668907,60.0,2830.0,64.29281767955801,4448.839779005525,Santiago Roa,Once Caldas,https://img.fminside.net/facesfm22/76047129.png,56.0,26.0,Right,Defenders,0 / 0,182,0,Colombia
